Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1728938814.6342592,-0.094603271484375,-0.003592529296875,9.894424438476562,-0.030517578125,0.0,0.0
1728938815.0091946,-0.09101074218750001,0.0017962646484375,9.912387084960939,-0.030517578125,-0.030517578125,0.0
1728938815.3849938,-0.09280700683593751,-0.0029937744140625003,9.904004516601564,0.0,0.0,0.030517578125
1728938815.7597582,-0.0916094970703125,0.0077838134765625,9.911189575195314,0.0,-0.030517578125,0.030517578125
1728938816.1344776,-0.0999920654296875,-0.00239501953125,9.897418212890626,-0.030517578125,-0.030517578125,0.030517578125
1728938816.5092413,-0.1023870849609375,-0.0017962646484375,9.911788330078126,0.0,-0.030517578125,0.030517578125
1728938816.884014,-0.0940045166015625,0.003592529296875,9.905202026367188,-0.030517578125,-0.030517578125,0.030517578125
1728938817.2590802,-0.0940045166015625,-0.0029937744140625003,9.911788330078126,0.0,-0.06103515625,-0.030517578125
1728938817.633864,-0.101788330078125,-0.0047900390625,9.890233154296876,0.0,0.0,0.0
1728938818.0087903,-0.0963995361328125,-0.011975097656250001,9.9010107421875,-0.091552734375,0.0,0.030517578125
1728938818.4188035,-0.0916094970703125,0.0,9.894424438476562,-0.030517578125,-0.030517578125,0.030517578125
1728938818.8714392,-0.10059082031250001,-0.0017962646484375,9.90819580078125,-0.06103515625,-0.06103515625,0.06103515625
1728938819.3103857,-0.09819580078125001,-0.001197509765625,9.925559692382812,0.0,-0.030517578125,0.030517578125
1728938819.685171,-0.0999920654296875,-0.0053887939453125,9.90819580078125,0.030517578125,-0.06103515625,0.0
1728938820.059767,-0.1023870849609375,-0.001197509765625,9.911788330078126,0.0,-0.091552734375,0.0
1728938820.4353468,-0.086220703125,0.001197509765625,9.906399536132813,0.0,-0.030517578125,0.030517578125
1728938820.8099403,-0.08562194824218751,0.008382568359375,9.853709106445313,-0.030517578125,0.030517578125,0.030517578125
1728938821.1845865,-0.1035845947265625,-0.001197509765625,9.895023193359375,-0.030517578125,-0.06103515625,0.030517578125
1728938821.5591888,-0.09340576171875001,-0.0005987548828125,9.892628173828125,0.0,0.0,0.06103515625
1728938821.9337626,-0.0916094970703125,0.0059875488281250005,9.86508544921875,0.030517578125,-0.030517578125,0.06103515625
1728938822.3084402,-0.092208251953125,0.0,9.875264282226563,-0.06103515625,-0.06103515625,0.06103515625
1728938822.683088,-0.0868194580078125,0.0029937744140625003,9.890233154296876,0.030517578125,-0.06103515625,0.06103515625
1728938823.0577865,-0.0868194580078125,-0.0017962646484375,9.89861572265625,-0.06103515625,-0.030517578125,0.06103515625
1728938823.4324307,-0.1047821044921875,0.008382568359375,9.873468017578125,-0.030517578125,-0.06103515625,0.06103515625
1728938823.807225,-0.0940045166015625,0.0,9.89382568359375,0.0,-0.030517578125,0.0
1728938824.1818097,-0.10597961425781251,0.0041912841796875,9.892029418945313,-0.030517578125,-0.030517578125,0.06103515625
1728938824.6315641,-0.094603271484375,0.0059875488281250005,9.88424560546875,0.0,-0.030517578125,0.0
1728938825.0814779,-0.08801696777343751,-0.0053887939453125,9.887838134765625,0.0,0.030517578125,0.06103515625
1728938825.5366883,-0.0892144775390625,-0.008382568359375,9.911189575195314,-0.030517578125,-0.091552734375,0.06103515625
1728938825.9923322,-0.09280700683593751,0.00239501953125,9.876461791992188,-0.06103515625,-0.091552734375,0.06103515625
1728938826.4440022,-0.0987945556640625,-0.0059875488281250005,9.893226928710938,0.0,0.0,0.0
1728938826.8984287,-0.085023193359375,0.008382568359375,9.899813232421875,0.030517578125,-0.030517578125,0.0
1728938827.3519568,-0.094603271484375,0.0,9.897418212890626,0.06103515625,-0.030517578125,0.030517578125
1728938827.8032622,-0.092208251953125,-0.0077838134765625,9.898016967773438,0.030517578125,-0.06103515625,0.0
1728938828.2547774,-0.09520202636718751,0.0005987548828125,9.889035644531251,0.091552734375,0.0,0.030517578125
1728938828.7060995,-0.09580078125000001,0.0053887939453125,9.895023193359375,0.0,-0.030517578125,0.06103515625
1728938829.1575172,-0.0868194580078125,0.006586303710937501,9.904603271484376,0.030517578125,-0.06103515625,0.030517578125
1728938829.6082716,-0.09819580078125001,0.00239501953125,9.900411987304688,0.0,-0.030517578125,0.030517578125
1728938830.053728,-0.099393310546875,0.00718505859375,9.901609497070313,0.030517578125,-0.030517578125,0.030517578125
1728938830.5054421,-0.0987945556640625,0.0059875488281250005,9.918374633789062,-0.030517578125,0.030517578125,0.030517578125
1728938830.9561,-0.086220703125,0.0143701171875,9.911189575195314,0.0,0.030517578125,0.030517578125
1728938831.4102569,-0.096998291015625,0.0053887939453125,9.920769653320313,0.0,-0.030517578125,0.0
1728938831.8600538,-0.09280700683593751,0.0053887939453125,9.911788330078126,0.030517578125,0.030517578125,0.0
1728938832.3101683,-0.1011895751953125,-0.0005987548828125,9.911788330078126,-0.06103515625,0.0,0.091552734375
1728938832.765884,-0.08861572265625,0.00239501953125,9.913584594726563,0.030517578125,-0.030517578125,0.030517578125
1728938833.219076,-0.0975970458984375,0.0,9.920769653320313,-0.030517578125,-0.06103515625,0.091552734375
1728938833.668105,-0.1011895751953125,0.003592529296875,9.915979614257813,0.030517578125,-0.030517578125,0.030517578125
1728938834.1234107,-0.0963995361328125,0.0047900390625,9.9105908203125,-0.030517578125,-0.091552734375,0.030517578125
1728938834.5806022,-0.09101074218750001,0.0041912841796875,9.912985839843751,0.0,-0.091552734375,0.06103515625
1728938835.0310578,-0.08801696777343751,0.0047900390625,9.921368408203126,0.06103515625,-0.030517578125,0.06103515625
1728938835.4866803,-0.0940045166015625,-0.0059875488281250005,9.91777587890625,-0.06103515625,-0.06103515625,0.06103515625
1728938835.9396503,-0.1071771240234375,-0.008382568359375,9.901609497070313,0.06103515625,0.0,0.030517578125
1728938836.393332,-0.10059082031250001,0.0089813232421875,9.916578369140625,0.0,-0.030517578125,0.06103515625
1728938836.8294592,-0.09520202636718751,-0.0077838134765625,9.924362182617188,-0.030517578125,-0.06103515625,0.0
1728938837.2860467,-0.085023193359375,-0.0059875488281250005,9.920769653320313,0.0,-0.06103515625,0.0
1728938837.743314,-0.0963995361328125,-0.0029937744140625003,9.918374633789062,-0.030517578125,0.0,0.06103515625
1728938838.1256037,-0.09580078125000001,0.0005987548828125,9.916578369140625,0.0,-0.030517578125,0.0
1728938838.5003414,-0.087418212890625,-0.010777587890625,9.911189575195314,0.0,-0.06103515625,0.030517578125
1728938838.8751206,-0.087418212890625,-0.0017962646484375,9.920769653320313,-0.030517578125,-0.06103515625,0.06103515625
1728938839.24999,-0.1011895751953125,0.0,9.918374633789062,0.0,-0.030517578125,0.030517578125
1728938839.625148,-0.09280700683593751,-0.0017962646484375,9.9249609375,-0.030517578125,-0.030517578125,0.0
1728938840.0000474,-0.099393310546875,0.0,9.915979614257813,0.0,0.0,0.0
1728938840.374992,-0.096998291015625,-0.0053887939453125,9.909393310546875,0.0,-0.06103515625,0.06103515625
1728938840.749729,-0.10298583984375001,0.003592529296875,9.907597045898438,0.030517578125,-0.030517578125,0.06103515625
1728938841.1243877,-0.104183349609375,-0.011975097656250001,9.90819580078125,0.06103515625,-0.091552734375,0.0
1728938841.4990585,-0.099393310546875,0.001197509765625,9.912387084960939,-0.030517578125,-0.030517578125,0.030517578125
1728938841.874222,-0.10059082031250001,-0.0059875488281250005,9.925559692382812,0.06103515625,-0.030517578125,0.0
1728938842.2488873,-0.0987945556640625,-0.00239501953125,9.918973388671876,0.0,-0.091552734375,0.06103515625
1728938842.6236463,-0.1011895751953125,-0.0005987548828125,9.915979614257813,0.030517578125,-0.030517578125,0.030517578125
1728938843.0129135,-0.10597961425781251,-0.006586303710937501,9.91777587890625,-0.030517578125,0.0,0.06103515625
1728938843.4640582,-0.09520202636718751,-0.0017962646484375,9.917177124023437,0.030517578125,-0.06103515625,0.091552734375
1728938843.9132912,-0.0940045166015625,-0.0017962646484375,9.913584594726563,0.0,-0.030517578125,0.091552734375
1728938844.3657672,-0.1035845947265625,0.00718505859375,9.915380859375,0.0,0.0,0.091552734375
1728938844.8169165,-0.092208251953125,0.00718505859375,9.911189575195314,0.0,-0.06103515625,-0.030517578125
1728938845.2741635,-0.0975970458984375,0.0029937744140625003,9.9249609375,0.030517578125,-0.030517578125,0.1220703125
1728938845.7290945,-0.09101074218750001,-0.0077838134765625,9.921967163085938,0.0,-0.030517578125,0.06103515625
1728938846.113651,-0.09340576171875001,-0.0059875488281250005,9.9105908203125,0.0,-0.091552734375,0.06103515625
